Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Direct In
High Voltage:,0
Conversion Gain:,4096
Coarse Gain:,1
Fine Gain:,1.00
Upper Discriminator:,1463
Lower Discriminator:,24
Calibration Coefficients:,5.927510917030986,0.3478165938864628
Calibration Channels:,3356,3814
Calibration Energies:,1173.2,1332.5
Elapsed Real Time:,1800.47
Elapsed Live Time:,1799.01
Start Time:,December 04, 2018, 10:17:06
End Time:,December 04, 2018, 10:47:06
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
501,180.18362445414886,106
502,180.5314410480353,79
503,180.87925764192178,95
504,181.22707423580823,106
505,181.5748908296947,100
506,181.92270742358116,101
507,182.27052401746764,99
508,182.61834061135409,102
509,182.96615720524056,107
510,183.313973799127,87
511,183.6617903930135,107
512,184.00960698689994,134
513,184.3574235807864,120
514,184.70524017467287,104
515,185.05305676855932,115
516,185.4008733624458,102
517,185.74868995633224,104
518,186.09650655021872,90
519,186.44432314410517,110
520,186.79213973799165,85
521,187.1399563318781,88
522,187.48777292576457,103
523,187.83558951965102,83
524,188.1834061135375,97
525,188.53122270742395,103
526,188.87903930131043,101
527,189.22685589519688,85
528,189.57467248908335,85
529,189.9224890829698,99
530,190.27030567685628,92
531,190.61812227074273,88
532,190.9659388646292,83
533,191.31375545851566,84
534,191.6615720524021,87
535,192.00938864628858,94
536,192.35720524017503,75
537,192.7050218340615,94
538,193.05283842794796,79
539,193.40065502183444,87
540,193.7484716157209,97
541,194.09628820960737,71
542,194.44410480349381,91
543,194.7919213973803,71
544,195.13973799126674,83
545,195.48755458515322,104
546,195.83537117903967,100
547,196.18318777292615,81
548,196.5310043668126,88
549,196.87882096069907,82
550,197.22663755458552,81
551,197.574454148472,84
552,197.92227074235845,87
553,198.27008733624493,79
554,198.61790393013138,82
555,198.96572052401783,98
556,199.3135371179043,77
557,199.66135371179075,86
558,200.00917030567723,83
559,200.35698689956368,76
560,200.70480349345016,73
561,201.0526200873366,90
562,201.40043668122308,93
563,201.74825327510953,93
564,202.096069868996,85
565,202.44388646288246,80
566,202.79170305676894,84
567,203.1395196506554,90
568,203.48733624454186,78
569,203.83515283842831,84
570,204.1829694323148,86
571,204.53078602620124,77
572,204.87860262008772,88
573,205.22641921397417,79
574,205.57423580786065,76
575,205.9220524017471,82
576,206.26986899563354,84
577,206.61768558952002,84
578,206.96550218340647,84
579,207.31331877729295,67
580,207.6611353711794,87
581,208.00895196506588,86
582,208.35676855895233,86
583,208.7045851528388,67
584,209.05240174672525,77
585,209.40021834061173,82
586,209.74803493449818,79
587,210.09585152838466,71
588,210.4436681222711,95
589,210.79148471615758,73
590,211.13930131004403,73
591,211.4871179039305,71
592,211.83493449781696,69
593,212.18275109170344,71
594,212.5305676855899,65
595,212.87838427947636,83
596,213.2262008733628,79
597,213.5740174672493,64
598,213.92183406113574,74
599,214.2696506550222,88
600,214.61746724890867,77
601,214.96528384279512,78
602,215.3131004366816,63
603,215.66091703056804,80
604,216.00873362445452,72
605,216.35655021834097,76
606,216.70436681222745,69
607,217.0521834061139,77
608,217.40000000000038,80
609,217.74781659388682,75
610,218.0956331877733,93
611,218.44344978165975,79
612,218.79126637554623,60
613,219.13908296943268,83
614,219.48689956331916,63
615,219.8347161572056,48
616,220.18253275109208,64
617,220.53034934497853,73
618,220.878165938865,71
619,221.22598253275146,64
620,221.5737991266379,72
621,221.9216157205244,63
622,222.26943231441084,74
623,222.6172489082973,83
624,222.96506550218376,63
625,223.31288209607024,58
626,223.6606986899567,54
627,224.00851528384317,73
628,224.35633187772962,78
629,224.7041484716161,68
630,225.05196506550254,65
631,225.39978165938902,64
632,225.74759825327547,62
633,226.09541484716195,76
634,226.4432314410484,57
635,226.79104803493487,61
636,227.13886462882132,69
637,227.4866812227078,75
638,227.83449781659425,72
639,228.18231441048073,59
640,228.53013100436718,62
641,228.87794759825363,53
642,229.2257641921401,60
643,229.57358078602655,68
644,229.92139737991303,67
645,230.26921397379948,58
646,230.61703056768596,72
647,230.9648471615724,74
648,231.31266375545889,78
649,231.66048034934533,81
650,232.0082969432318,72
651,232.35611353711826,56
652,232.70393013100474,47
653,233.0517467248912,59
654,233.39956331877767,58
655,233.74737991266412,61
656,234.0951965065506,59
657,234.44301310043704,83
658,234.79082969432352,60
659,235.13864628820997,57
660,235.48646288209645,66
661,235.8342794759829,60
662,236.18209606986935,75
663,236.52991266375582,111
664,236.87772925764227,150
665,237.22554585152875,151
666,237.5733624454152,137
667,237.92117903930168,98
668,238.26899563318813,82
669,238.6168122270746,52
670,238.96462882096105,61
671,239.31244541484753,66
672,239.66026200873398,90
673,240.00807860262046,61
674,240.3558951965069,70
675,240.70371179039338,75
676,241.05152838427983,55
677,241.3993449781663,60
678,241.74716157205276,65
679,242.09497816593924,50
680,242.4427947598257,48
681,242.79061135371217,47
682,243.13842794759861,40
683,243.48624454148506,51
684,243.83406113537154,58
685,244.181877729258,52
686,244.52969432314447,69
687,244.87751091703092,59
688,245.2253275109174,54
689,245.57314410480384,61
690,245.92096069869032,35
691,246.26877729257677,51
692,246.61659388646325,53
693,246.9644104803497,49
694,247.31222707423618,50
695,247.66004366812263,51
696,248.0078602620091,44
697,248.35567685589555,58
698,248.70349344978203,47
699,249.05131004366848,56
700,249.39912663755496,43
701,249.7469432314414,50
702,250.09475982532788,37
703,250.44257641921433,44
704,250.7903930131008,45
705,251.13820960698726,40
706,251.4860262008737,52
707,251.8338427947602,36
708,252.18165938864664,46
709,252.5294759825331,56
710,252.87729257641956,49
711,253.22510917030604,61
712,253.5729257641925,49
713,253.92074235807897,54
714,254.26855895196542,65
715,254.6163755458519,55
716,254.96419213973834,41
717,255.31200873362482,41
718,255.65982532751127,47
719,256.00764192139775,46
720,256.3554585152842,49
721,256.7032751091707,47
722,257.0510917030571,50
723,257.3989082969436,54
724,257.74672489083,37
725,258.0945414847165,49
726,258.442358078603,52
727,258.79017467248946,51
728,259.13799126637593,47
729,259.48580786026236,58
730,259.83362445414883,44
731,260.18144104803525,37
732,260.52925764192173,31
733,260.8770742358082,43
734,261.2248908296947,54
735,261.57270742358116,36
736,261.92052401746764,40
737,262.26834061135406,50
738,262.61615720524054,48
739,262.963973799127,48
740,263.31179039301344,58
741,263.6596069868999,45
742,264.0074235807864,39
743,264.3552401746729,49
744,264.7030567685593,40
745,265.05087336244577,58
746,265.39868995633225,46
747,265.74650655021867,48
748,266.09432314410515,42
749,266.4421397379916,51
750,266.7899563318781,28
751,267.1377729257645,39
752,267.485589519651,49
753,267.8334061135375,40
754,268.18122270742396,48
755,268.5290393013104,44
756,268.87685589519685,53
757,269.22467248908333,52
758,269.5724890829698,39
759,269.92030567685623,42
760,270.2681222707427,52
761,270.6159388646292,45
762,270.96375545851566,35
763,271.3115720524021,46
764,271.65938864628856,43
765,272.00720524017504,44
766,272.3550218340615,41
767,272.70283842794794,33
768,273.0506550218344,49
769,273.3984716157209,48
770,273.7462882096073,38
771,274.0941048034938,40
772,274.44192139738027,43
773,274.78973799126675,37
774,275.13755458515317,49
775,275.48537117903965,47
776,275.8331877729261,52
777,276.1810043668126,39
778,276.528820960699,38
779,276.8766375545855,44
780,277.224454148472,40
781,277.57227074235846,43
782,277.9200873362449,32
783,278.26790393013135,33
784,278.61572052401783,40
785,278.9635371179043,35
786,279.31135371179073,33
787,279.6591703056772,35
788,280.0069868995637,43
789,280.35480349345016,29
790,280.7026200873366,52
791,281.05043668122306,37
792,281.39825327510954,40
793,281.74606986899596,44
794,282.09388646288244,44
795,282.4417030567689,42
796,282.7895196506554,46
797,283.1373362445418,34
798,283.4851528384283,38
799,283.83296943231477,44
800,284.18078602620125,39
801,284.52860262008767,36
802,284.87641921397415,40
803,285.2242358078606,38
804,285.5720524017471,47
805,285.9198689956335,38
806,286.26768558952,29
807,286.6155021834065,34
808,286.96331877729295,32
809,287.3111353711794,38
810,287.65895196506585,31
811,288.00676855895233,41
812,288.35458515283875,31
813,288.70240174672523,24
814,289.0502183406117,33
815,289.3980349344982,32
816,289.7458515283846,34
817,290.0936681222711,33
818,290.44148471615756,36
819,290.78930131004404,35
820,291.13711790393046,36
821,291.48493449781694,37
822,291.8327510917034,36
823,292.1805676855899,36
824,292.5283842794763,37
825,292.8762008733628,40
826,293.22401746724927,45
827,293.57183406113575,65
828,293.91965065502217,74
829,294.26746724890864,62
830,294.6152838427951,59
831,294.9631004366816,54
832,295.310917030568,28
833,295.6587336244545,35
834,296.006550218341,33
835,296.3543668122274,35
836,296.7021834061139,25
837,297.05000000000035,34
838,297.39781659388683,30
839,297.74563318777325,33
840,298.09344978165973,29
841,298.4412663755462,34
842,298.7890829694327,43
843,299.1368995633191,46
844,299.4847161572056,37
845,299.83253275109206,35
846,300.18034934497854,23
847,300.52816593886496,33
848,300.87598253275144,41
849,301.2237991266379,33
850,301.5716157205244,33
851,301.9194323144108,40
852,302.2672489082973,40
853,302.61506550218377,34
854,302.9628820960702,28
855,303.31069868995667,26
856,303.65851528384314,39
857,304.0063318777296,31
858,304.35414847161604,25
859,304.7019650655025,29
860,305.049781659389,29
861,305.3975982532755,23
862,305.7454148471619,36
863,306.0932314410484,26
864,306.44104803493485,30
865,306.78886462882133,33
866,307.13668122270775,34
867,307.4844978165942,31
868,307.8323144104807,38
869,308.1801310043672,33
870,308.5279475982536,32
871,308.8757641921401,28
872,309.22358078602656,26
873,309.57139737991304,30
874,309.91921397379946,31
875,310.26703056768594,31
876,310.6148471615724,35
877,310.96266375545883,26
878,311.3104803493453,34
879,311.6582969432318,38
880,312.00611353711827,21
881,312.3539301310047,24
882,312.70174672489117,26
883,313.04956331877764,35
884,313.3973799126641,31
885,313.74519650655054,28
886,314.093013100437,34
887,314.4408296943235,29
888,314.78864628821,38
889,315.1364628820964,30
890,315.4842794759829,33
891,315.83209606986935,39
892,316.17991266375583,21
893,316.52772925764225,24
894,316.8755458515287,34
895,317.2233624454152,27
896,317.5711790393017,32
897,317.9189956331881,31
898,318.2668122270746,31
899,318.61462882096106,28
900,318.9624454148475,34
901,319.31026200873396,22
902,319.65807860262044,25
903,320.0058951965069,29
904,320.35371179039333,20
905,320.7015283842798,26
906,321.0493449781663,26
907,321.39716157205277,34
908,321.7449781659392,26
909,322.09279475982567,28
910,322.44061135371214,28
911,322.7884279475986,31
912,323.13624454148504,32
913,323.4840611353715,37
914,323.831877729258,26
915,324.1796943231445,29
916,324.5275109170309,28
917,324.8753275109174,17
918,325.22314410480385,25
919,325.57096069869027,28
920,325.91877729257675,33
921,326.2665938864632,30
922,326.6144104803497,29
923,326.9622270742361,31
924,327.3100436681226,17
925,327.6578602620091,24
926,328.00567685589556,31
927,328.353493449782,22
928,328.70131004366846,26
929,329.04912663755493,32
930,329.3969432314414,25
931,329.74475982532783,25
932,330.0925764192143,29
933,330.4403930131008,22
934,330.78820960698727,39
935,331.1360262008737,22
936,331.48384279476016,31
937,331.83165938864664,25
938,332.1794759825331,32
939,332.52729257641954,27
940,332.875109170306,17
941,333.2229257641925,26
942,333.5707423580789,24
943,333.9185589519654,21
944,334.2663755458519,31
945,334.61419213973835,21
946,334.96200873362477,23
947,335.30982532751125,25
948,335.6576419213977,41
949,336.0054585152842,24
950,336.3532751091706,32
951,336.7010917030571,37
952,337.0489082969436,41
953,337.39672489083006,53
954,337.7445414847165,44
955,338.09235807860296,31
956,338.44017467248943,29
957,338.7879912663759,28
958,339.13580786026233,28
959,339.4836244541488,30
960,339.8314410480353,24
961,340.1792576419217,24
962,340.5270742358082,29
963,340.87489082969466,21
964,341.22270742358114,21
965,341.57052401746756,17
966,341.91834061135404,38
967,342.2661572052405,27
968,342.613973799127,14
969,342.9617903930134,20
970,343.3096069868999,28
971,343.65742358078637,23
972,344.00524017467285,24
973,344.35305676855927,21
974,344.70087336244575,26
975,345.0486899563322,21
976,345.3965065502187,27
977,345.7443231441051,21
978,346.0921397379916,21
979,346.4399563318781,28
980,346.78777292576456,32
981,347.135589519651,21
982,347.48340611353746,19
983,347.83122270742393,25
984,348.17903930131035,16
985,348.52685589519683,29
986,348.8746724890833,29
987,349.2224890829698,29
988,349.5703056768562,32
989,349.9181222707427,43
990,350.26593886462916,48
991,350.61375545851564,77
992,350.96157205240206,90
993,351.30938864628854,68
994,351.657205240175,38
995,352.0050218340615,34
996,352.3528384279479,24
997,352.7006550218344,14
998,353.04847161572087,14
999,353.39628820960735,20
1000,353.74410480349377,22
1001,354.09192139738025,26
1002,354.4397379912667,35
1003,354.78755458515315,22
1004,355.1353711790396,40
1005,355.4831877729261,32
1006,355.8310043668126,25
1007,356.178820960699,24
1008,356.5266375545855,24
1009,356.87445414847195,21
1010,357.22227074235843,26
1011,357.57008733624485,19
1012,357.91790393013133,20
1013,358.2657205240178,33
1014,358.6135371179043,26
1015,358.9613537117907,19
1016,359.3091703056772,22
1017,359.65698689956366,21
1018,360.00480349345014,25
1019,360.35262008733656,22
1020,360.70043668122304,23
1021,361.0482532751095,27
1022,361.396069868996,22
1023,361.7438864628824,21
1024,362.0917030567689,29
1025,362.43951965065537,17
1026,362.7873362445418,20
1027,363.13515283842827,22
1028,363.48296943231475,16
1029,363.8307860262012,23
1030,364.17860262008764,22
1031,364.5264192139741,17
1032,364.8742358078606,16
1033,365.2220524017471,16
1034,365.5698689956335,16
1035,365.91768558952,30
1036,366.26550218340645,20
1037,366.61331877729293,32
1038,366.96113537117935,18
1039,367.30895196506583,22
1040,367.6567685589523,23
1041,368.0045851528388,16
1042,368.3524017467252,23
1043,368.7002183406117,23
1044,369.04803493449816,18
1045,369.39585152838464,15
1046,369.74366812227106,12
1047,370.09148471615754,14
1048,370.439301310044,16
1049,370.78711790393044,20
1050,371.1349344978169,17
1051,371.4827510917034,28
1052,371.83056768558987,18
1053,372.1783842794763,22
1054,372.52620087336277,25
1055,372.87401746724925,22
1056,373.2218340611357,22
1057,373.56965065502214,19
1058,373.9174672489086,20
1059,374.2652838427951,21
1060,374.6131004366816,27
1061,374.960917030568,24
1062,375.3087336244545,20
1063,375.65655021834095,22
1064,376.00436681222743,18
1065,376.35218340611385,17
1066,376.70000000000033,26
1067,377.0478165938868,26
1068,377.3956331877732,7
1069,377.7434497816597,15
1070,378.0912663755462,20
1071,378.43908296943266,23
1072,378.7868995633191,19
1073,379.13471615720556,24
1074,379.48253275109204,20
1075,379.8303493449785,26
1076,380.17816593886494,15
1077,380.5259825327514,23
1078,380.8737991266379,16
1079,381.22161572052437,22
1080,381.5694323144108,21
1081,381.91724890829727,26
1082,382.26506550218375,19
1083,382.6128820960702,19
1084,382.96069868995664,16
1085,383.3085152838431,18
1086,383.6563318777296,19
1087,384.0041484716161,23
1088,384.3519650655025,29
1089,384.699781659389,23
1090,385.04759825327545,20
1091,385.3954148471619,23
1092,385.74323144104835,19
1093,386.09104803493483,25
1094,386.4388646288213,27
1095,386.7866812227077,27
1096,387.1344978165942,29
1097,387.4823144104807,17
1098,387.83013100436716,13
1099,388.1779475982536,10
1100,388.52576419214006,13
1101,388.87358078602654,32
1102,389.221397379913,26
1103,389.56921397379944,21
1104,389.9170305676859,14
1105,390.2648471615724,14
1106,390.61266375545887,23
1107,390.9604803493453,27
1108,391.30829694323177,20
